PR,PK,Longitude,Latitude
18.0,1275.0,20516759.9,5523412.3
18.0,1280.0,20516790.9,5523374.0
18.0,1285.0,20516821.5,5523334.5
18.0,1290.0,20516852.3,5523294.7
18.0,1295.0,20516883.2,5523255.9
18.0,1300.0,20516913.8,5523216.3
18.0,1305.0,20516944.0,5523176.3
18.0,1310.0,20516977.3,5523139.2
18.0,1315.0,20517007.3,5523098.2
18.0,1320.0,20517034.9,5523057.4
18.0,1325.0,20517068.2,5523019.0
18.0,1330.0,20517099.3,5522980.4
18.0,1335.0,20517128.1,5522939.6
18.0,1340.0,20517161.5,5522902.0
18.0,1345.0,20517191.0,5522861.5
18.0,1350.0,20517221.9,5522822.4
18.0,1355.0,20517253.5,5522783.3
18.0,1360.0,20517283.2,5522743.1
18.0,1365.0,20517314.4,5522704.4
18.0,1370.0,20517345.2,5522665.1
18.0,1375.0,20517375.2,5522624.9
18.0,1380.0,20517406.0,5522585.3
18.0,1385.0,20517436.1,5522546.4
18.0,1390.0,20517467.4,5522506.9
18.0,1395.0,20517497.8,5522468.0
18.0,1400.0,20517528.2,5522429.8
18.0,1405.0,20517561.6,5522389.5
20.0,955.0,20514946.9,5526057.9
20.0,960.0,20514979.3,5526018.7
20.0,965.0,20515010.0,5525978.6
20.0,970.0,20515040.5,5525939.8
20.0,975.0,20515070.8,5525901.3
20.0,980.0,20515100.9,5525860.5
20.0,985.0,20515132.1,5525822.1
20.0,990.0,20515160.7,5525783.0
20.0,995.0,20515195.9,5525744.5
20.0,1000.0,20515228.5,5525705.0
20.0,1005.0,20515255.6,5525663.7
20.0,1010.0,20515287.0,5525623.6
20.0,1015.0,20515317.0,5525586.0
20.0,1020.0,20515347.6,5525546.6
20.0,1025.0,20515377.9,5525505.8
20.0,1030.0,20515410.2,5525467.6
20.0,1035.0,20515441.0,5525426.7
20.0,1040.0,20515472.9,5525387.9
20.0,1045.0,20515502.3,5525349.0
20.0,1050.0,20515534.0,5525310.4
20.0,1055.0,20515562.1,5525270.1
20.0,1060.0,20515595.8,5525231.2
20.0,1065.0,20515625.1,5525191.4
20.0,1070.0,20515656.2,5525151.8
20.0,1075.0,20515686.8,5525114.2
20.0,1080.0,20515717.6,5525073.7
20.0,1085.0,20515747.6,5525033.2
20.0,1090.0,20515779.0,5524993.2
20.0,1095.0,20515809.7,5524954.6
20.0,1100.0,20515840.9,5524915.2
20.0,1105.0,20515870.7,5524875.6
